,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2014-11-22 01:27:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:28:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:29:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:30:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:31:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:32:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:33:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:34:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:35:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:36:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:37:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:38:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:39:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:40:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:41:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:42:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:43:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:44:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:45:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:46:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:47:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:48:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:49:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:50:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:51:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:52:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:53:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:54:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:55:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:56:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:57:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 01:58:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 01:59:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:00:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:01:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:02:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:03:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:04:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:05:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:06:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:07:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:08:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:09:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:10:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:11:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:12:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:13:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:14:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:15:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:16:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:17:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:18:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:19:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:20:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:21:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:22:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:23:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:24:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:25:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:26:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:27:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:28:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:29:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:30:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:31:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:32:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:33:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:34:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:35:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:36:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:37:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:38:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:39:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:40:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:41:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:42:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:43:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:44:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:45:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:46:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:47:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:48:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:49:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:50:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:51:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,P0455,X0451F,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:52:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,T0460,X0451A,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:53:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:54:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:55:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:56:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 02:57:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:58:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 02:59:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:00:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:01:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:02:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:03:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 03:04:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:05:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:06:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:07:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:08:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 03:09:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 03:10:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:11:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:12:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:13:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:14:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:15:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:16:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:17:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:18:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:19:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:20:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:21:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:22:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:23:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:24:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:25:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:26:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:27:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:28:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:29:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:30:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:31:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:32:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:33:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:34:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:35:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 03:36:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451B,X0451C,X0451D,X0451E
2014-11-22 03:37:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:38:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,P0455,X0451A,T0460,X0451C,X0451B,X0451D,X0451E
2014-11-22 03:39:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 03:40:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 03:41:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 03:42:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 03:43:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 03:44:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 03:45:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 03:46:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 03:47:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 03:48:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 03:49:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 03:50:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 03:51:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 03:52:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 03:53:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 03:54:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 03:55:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 03:56:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 03:57:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 03:58:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 03:59:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 04:00:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:01:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:02:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 04:03:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 04:04:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 04:05:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:06:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:07:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:08:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 04:09:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,X0451A,P0455,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 04:10:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:11:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:12:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:13:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:14:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:15:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:16:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
